vin,year,make,model,condition,modelId,bodyStyle,mileageUnformatted,priceUnformatted
1N4BL4CV7NN320706,2022,Nissan,Altima,used,1511.0,sedan,56126.0,16999
2T3W1RFV5NW201930,2022,Toyota,RAV4,used,880.0,suv,40538.0,23799
5YFEPMAE8MP256384,2021,Toyota,Corolla,used,909.0,sedan,61445.0,14599
W1K6G7GB4MA057099,2021,Mercedes-Benz,S-Class,used,1019.0,sedan,13396.0,92999
5YFEPMAE6NP289806,2022,Toyota,Corolla,used,909.0,sedan,56374.0,15490
WDDHF5KB4EA825026,2014,Mercedes-Benz,E-Class,used,1030.0,sedan,112752.0,10399
ZARFAMAN0M7643668,2021,Alfa Romeo,Giulia,used,2180.0,sedan,24950.0,23499
1GYS3JKT0NR111934,2022,Cadillac,Escalade ESV,used,1539.0,suv,116351.0,61998
2C3CDZAG9JH339021,2018,Dodge,Challenger,used,1440.0,coupe,48530.0,20799
5TDBZRBH6NS569459,2022,Toyota,Highlander,used,886.0,suv,43627.0,26399
5XXG14J24MG046406,2021,Kia,K5,used,2369.0,sedan,54932.0,16499
1GT424E87FF656753,2015,GMC,Sierra 3500HD,used,1152.0,truck,60393.0,45999
3TYRX5GN6LT004917,2020,Toyota,Tacoma,used,906.0,truck,63397.0,21498
5TFRX5GN9LX178244,2020,Toyota,Tacoma,used,906.0,truck,65869.0,21498
4T1BF1FK1CU590692,2012,Toyota,Camry,used,883.0,sedan,53343.0,10398
7MUCAAAG5NV010786,2022,Toyota,Corolla Cross,used,2449.0,crossover,22383.0,21199
2C4RC1DG6LR261218,2020,Chrysler,Voyager,used,1294.0,minivan,81247.0,16998
SALCP2FX1LH865003,2020,Land Rover,Discovery Sport,used,2090.0,suv,28929.0,25990
WA1B4AFY5L2024572,2020,Audi,SQ5,used,1365.0,suv,64297.0,29999
2C3CDYBT1CH286341,2012,Dodge,Challenger,used,1440.0,coupe,73010.0,15498
3GNKBDRSXMS519335,2021,Chevrolet,Blazer,used,1210.0,suv,69235.0,19949
5TDKDRAH9PS515608,2023,Toyota,Highlander,used,886.0,suv,8946.0,31490
WAUS2AF21KN024859,2019,Audi,A7,used,1388.0,sedan,60053.0,35298
WDDZF4JB8JA446234,2018,Mercedes-Benz,E-Class,used,1030.0,sedan,55570.0,22499
WBAUN1C52CVH83930,2012,BMW,1 Series,used,1338.0,convertible,40903.0,12599
1GNSKBKC8LR112722,2020,Chevrolet,Tahoe,used,1276.0,suv,84608.0,31999
1N4BL4DV9NN390139,2022,Nissan,Altima,used,1511.0,sedan,30305.0,16999
2C3CDZFJ4LH135136,2020,Dodge,Challenger,used,1440.0,coupe,60749.0,29598
5NMJB3AE2PH237982,2023,Hyundai,Tucson,used,1064.0,suv,22395.0,21999
3VV3B7AXXKM095874,2019,Volkswagen,Tiguan,used,1657.0,suv,26166.0,19499
WP1AA2A53JLB19960,2018,Porsche,Macan,used,1881.0,suv,57198.0,25799
5UXXW3C57F0M89199,2015,BMW,X4,used,2046.0,suv,42298.0,19999
WBA4J5C51JBF07854,2018,BMW,4 Series,used,1320.0,sedan,74420.0,21299
3VWC57BU1KM186412,2019,Volkswagen,Jetta,used,1667.0,sedan,84016.0,12299
WA1C2AFP1HA025989,2017,Audi,Q5,used,1361.0,suv,86126.0,14699
1GYS3HKJXJR116365,2018,Cadillac,Escalade ESV,used,1539.0,suv,58912.0,38498
3C4NJDCB5LT231085,2020,Jeep,Compass,used,1412.0,suv,62718.0,15490
4JGDA5JB0JB102332,2018,Mercedes-Benz,GLE,used,2099.0,suv,76656.0,19899
5XXGT4L35LG432492,2020,Kia,Optima,used,1720.0,sedan,53827.0,15499
1N4AA6AVXKC365534,2019,Nissan,Maxima,used,1505.0,sedan,21318.0,18499
WAUC4CF50JA060178,2018,Audi,S5 Sportback,used,2174.0,sedan,81745.0,27399
1N4AA6APXHC413091,2017,Nissan,Maxima,used,1505.0,sedan,83360.0,16398
1N6ED1EK2NN616607,2022,Nissan,Frontier,used,1501.0,truck,32963.0,23399
19XFC2F69LE021417,2020,Honda,Civic,used,862.0,sedan,58996.0,15898
1C4GJXAN2LW230798,2020,Jeep,Wrangler,used,1406.0,suv,65449.0,24799
2C3CDXBG7NH219713,2022,Dodge,Charger,used,1472.0,sedan,31539.0,20899
55SWF8DB5KU297062,2019,Mercedes-Benz,C-Class,used,1018.0,sedan,83903.0,19499
5J8TB3H50FL018886,2015,Acura,RDX,used,1341.0,suv,53385.0,13876
5LM5J7XC9LGL16867,2020,Lincoln,Aviator,used,1193.0,suv,84609.0,30499
WDD1J6HB6KF082817,2019,Mercedes-Benz,E-Class,used,1030.0,coupe,60349.0,30998
WP1AB2A54HLB14709,2017,Porsche,Macan,used,1881.0,suv,68123.0,25899
1G6AG1RX2G0165986,2016,Cadillac,ATS,used,1529.0,coupe,63189.0,15398
1GYS4SKJ5FR535211,2015,Cadillac,Escalade ESV,used,1539.0,suv,98269.0,24299
1N6ED1EJ8NN687804,2022,Nissan,Frontier,used,1501.0,truck,17250.0,23498
5TFRX5GN7LX168022,2020,Toyota,Tacoma,used,906.0,truck,47071.0,22498
5XYP6DHC5LG024098,2020,Kia,Telluride,used,2295.0,suv,62493.0,24994
SADCJ2FX5LA660791,2020,Jaguar,F-PACE,used,2122.0,suv,52369.0,25799
SALYK2FV0LA256514,2020,Land Rover,Range Rover Velar,used,2187.0,suv,38207.0,38998
SALYT2EU0MA301183,2021,Land Rover,Range Rover Velar,used,2187.0,suv,44287.0,41799
WD3PG2EA2K3585943,2019,Mercedes-Benz,Metris,used,2103.0,minivan,80955.0,19998
KMTG34TA3PU106836,2023,Genesis,G70,used,2254.0,sedan,8304.0,32299
4T3BA3BB3BU027052,2011,Toyota,Venza,used,876.0,crossover,130048.0,8499
1FTEX1EP3JFA84195,2018,Ford,F-150,used,957.0,truck,117774.0,18497
WBA3N7C51GK227692,2016,BMW,4 Series,used,1320.0,coupe,50686.0,16999
5UXKU6C57F0F94197,2015,BMW,X6,used,1317.0,suv,71190.0,25999
19XFC2F65KE047060,2019,Honda,Civic,used,862.0,sedan,45705.0,16497
4T1C11AK6MU562317,2021,Toyota,Camry,used,883.0,sedan,51119.0,18699
4T1G11AK9MU587925,2021,Toyota,Camry,used,883.0,sedan,83299.0,17189
WBA4A9C58FD416032,2015,BMW,4 Series,used,1320.0,sedan,81725.0,15399
JTJAARBZ9L2177587,2020,Lexus,NX 300,used,2188.0,crossover,47538.0,24797
SALYB2EX8LA238443,2020,Land Rover,Range Rover Velar,used,2187.0,suv,50775.0,33199
1GYS4BKJ9JR311903,2018,Cadillac,Escalade,used,1526.0,suv,73586.0,33489
3VV3B7AX4KM194092,2019,Volkswagen,Tiguan,used,1657.0,suv,59111.0,15699
JF1VA1B60K9821551,2019,Subaru,WRX,used,2031.0,sedan,59281.0,19899
JN1CV6EKXDM922353,2013,Infiniti,G37,used,1613.0,coupe,143568.0,7699
SALRR2RV7JA054696,2018,Land Rover,Discovery,used,1047.0,suv,68515.0,22600
WBS3U9C53GP968813,2016,BMW,M4,used,2047.0,convertible,63754.0,34499
WDDKJ6HB6GF340992,2016,Mercedes-Benz,E-Class,used,1030.0,coupe,94246.0,17499
1VWBN7A31CC021967,2012,Volkswagen,Passat,used,1645.0,sedan,110688.0,6899
2T3G1RFV0KC056507,2019,Toyota,RAV4,used,880.0,suv,67948.0,19898
3MW5R1J05L8B18567,2020,BMW,3 Series,used,1325.0,sedan,54066.0,21689
55SWF8HB7LU328176,2020,Mercedes-Benz,C-Class,used,1018.0,sedan,47602.0,46499
5YFEPMAE8MP204236,2021,Toyota,Corolla,used,909.0,sedan,69106.0,13999
WAUDNCF5XKA007782,2019,Audi,A5 Sportback,used,2172.0,sedan,36336.0,23599
WBA4Z1C53JEC73085,2018,BMW,4 Series,used,1320.0,convertible,37273.0,24899
KMHTH6AB4KU007744,2019,Hyundai,Veloster Turbo,used,1062.0,coupe,71142.0,15499
JTHHZ5BC8K5019526,2019,Lexus,RC 350,used,2089.0,coupe,76251.0,28998
5NPLS4AG9MH034344,2021,Hyundai,Elantra,used,1058.0,sedan,67392.0,15299
1C6RR7GG3HS709358,2017,Ram,1500,used,1711.0,truck,68348.0,18199
W1N4N4GB6MJ201590,2021,Mercedes-Benz,GLA,used,2082.0,suv,68508.0,24298
WAUW2AFC4HN077624,2017,Audi,A7,used,1388.0,sedan,84111.0,20799
1FMJU1KT2LEA87991,2020,Ford,Expedition,used,944.0,suv,77615.0,31999
SALRT2RVXK2413021,2019,Land Rover,Discovery,used,1047.0,suv,49951.0,29499
W1N4N5DB1MJ222387,2021,Mercedes-Benz,GLA,used,2082.0,suv,47313.0,36999
WBS3R9C54FK333158,2015,BMW,M4,used,2047.0,coupe,79171.0,32998
WDDSJ5CB6FN162992,2015,Mercedes-Benz,CLA,used,1020.0,sedan,82595.0,21299
1G1FB3DS9K0132848,2019,Chevrolet,Camaro,used,1236.0,convertible,67244.0,18899
JN1BJ1AV6MW563937,2021,Nissan,Rogue Sport,used,2175.0,crossover,59257.0,15990
WBXHT3Z37H4A57430,2017,BMW,X1,used,1327.0,suv,89236.0,13899
1V2JR2CA8MC563276,2021,Volkswagen,Atlas,used,2173.0,suv,57027.0,22998
2C4RC1GG4LR283519,2020,Chrysler,Pacifica,used,1297.0,minivan,51107.0,23499
WBS3R9C53GK337381,2016,BMW,M4,used,2047.0,coupe,76511.0,33998
3N1CN8EV6ML826574,2021,Nissan,Versa,used,1516.0,sedan,57047.0,11990
JM3TCADY4M0515431,2021,Mazda,CX-9,used,1569.0,suv,45885.0,24299
JN1AV7AR8EM701254,2014,Infiniti,Q50 Hybrid,used,1618.0,sedan,81125.0,15889
1G1ZD5ST7PF178942,2023,Chevrolet,Malibu,used,1248.0,sedan,20000.0,18699
1N4BL4DV4NN402911,2022,Nissan,Altima,used,1511.0,sedan,18713.0,18499
2C3CDXHG5KH630496,2019,Dodge,Charger,used,1472.0,sedan,90010.0,18997
5NPD84LF3LH558014,2020,Hyundai,Elantra,used,1058.0,sedan,79215.0,12399
ZAM57YTA8K1336489,2019,Maserati,Ghibli,used,1755.0,sedan,47633.0,28449
1HGCT1B30HA009032,2017,Honda,Accord,used,856.0,coupe,82423.0,14298
WP1AA2A23GLA02314,2016,Porsche,Cayenne,used,1873.0,suv,90914.0,22499
4T1B11HK3KU724578,2019,Toyota,Camry,used,883.0,sedan,70008.0,18277
KM8R24HE1LU063805,2020,Hyundai,Palisade,used,2304.0,suv,69201.0,22789
2C3CDXBG5MH594546,2021,Dodge,Charger,used,1472.0,sedan,49401.0,17490
JTJJM7FX4F5094673,2015,Lexus,GX 460,used,1886.0,suv,92340.0,24999
4T3R6RFV3MU012948,2021,Toyota,RAV4 Hybrid,used,2119.0,suv,75059.0,24299
58AD11D13MU002089,2021,Lexus,ES 250,used,1900.0,sedan,41252.0,28399
JF1GV7E64EG013604,2014,Subaru,Impreza,used,1090.0,sedan,41280.0,15799
2C4RC1BG5NR132926,2022,Chrysler,Pacifica,used,1297.0,minivan,71749.0,21899
KMHRB8A36MU065938,2021,Hyundai,Venue,used,2326.0,crossover,62370.0,13599
55SWF4KBXHU200264,2017,Mercedes-Benz,C-Class,used,1018.0,sedan,73149.0,17699
1FTEW1E57JFE53299,2018,Ford,F-150,used,957.0,truck,106618.0,29999
JF1VA1A62K9806809,2019,Subaru,WRX,used,2031.0,sedan,49577.0,19499
55SWF8DB4KU312165,2019,Mercedes-Benz,C-Class,used,1018.0,sedan,64391.0,20599
WDCTG4EB5JJ479550,2018,Mercedes-Benz,GLA,used,2082.0,suv,62086.0,17990
5UX43DP08N9J69643,2022,BMW,X3,used,1323.0,suv,61764.0,25499
JN1EV7KK8MM410478,2021,Infiniti,Q60,used,2282.0,coupe,41956.0,29699
WA1LAAF74JD003931,2018,Audi,Q7,used,1371.0,suv,65663.0,24999
WBSFV9C56GG343168,2016,BMW,M5,used,1319.0,sedan,74782.0,30999
3GNAXKEV2MS126530,2021,Chevrolet,Equinox,used,1252.0,suv,70216.0,15998
3FA6P0UU7JR142145,2018,Ford,Fusion Hybrid,used,959.0,sedan,72797.0,15449
5N1AL0MN4FC547986,2015,Infiniti,QX60,used,2279.0,suv,81570.0,12449
SAJAD4FX1JCP37665,2018,Jaguar,XE,used,2123.0,sedan,51820.0,14949
KNDPM3AC5K7508083,2019,Kia,Sportage,used,1729.0,suv,60278.0,12949
1G1FB3DX4N0106111,2022,Chevrolet,Camaro,used,1236.0,convertible,43608.0,23949
2C3CDXBG2KH758607,2019,Dodge,Charger,used,1472.0,sedan,42166.0,19949
KMHD84LF7HU361100,2017,Hyundai,Elantra,used,1058.0,sedan,87674.0,10049
1FA6P8CF7J5104919,2018,Ford,Mustang,used,969.0,coupe,30855.0,28949
5YJ3E1EA8KF397371,2019,Tesla,Model 3,used,2217.0,sedan,76710.0,22949
JN1CV7AP0HM640140,2017,Infiniti,Q50,used,1617.0,sedan,57964.0,18449
1FMSK8BB9LGA45459,2020,Ford,Explorer,used,961.0,suv,11858.0,26949
1FTEW1CG1HFB77037,2017,Ford,F-150,used,957.0,truck,96114.0,29949
1G1BC5SM3H7276715,2017,Chevrolet,Cruze,used,1259.0,sedan,64155.0,8949
1FA6P8TH4K5119428,2019,Ford,Mustang,used,969.0,coupe,69771.0,22129
1HGCV1F12LA132147,2020,Honda,Accord,used,856.0,sedan,22362.0,19299
2C3CCAAGXPH556106,2023,Chrysler,300,used,1307.0,sedan,15530.0,27599
2FMGK5C86EBD26913,2014,Ford,Flex,used,1005.0,crossover,75655.0,14799
3GNAXTEV1NL134247,2022,Chevrolet,Equinox,used,1252.0,suv,13039.0,20299
3KPF24AD1LE236729,2020,Kia,Forte,used,1723.0,sedan,37593.0,15519
4T1B61HK6KU777597,2019,Toyota,Camry,used,883.0,sedan,65502.0,23699
5YFS4MCEXNP103662,2022,Toyota,Corolla,used,909.0,sedan,23865.0,20321
JM1BPALMXL1157543,2020,Mazda,Mazda3 Hatchback,used,2381.0,hatchback,33617.0,20549
KNDJ23AU5M7780950,2021,Kia,Soul,used,1737.0,crossover,76136.0,13999
MAJ3P1TE4JC247890,2018,Ford,EcoSport,used,2205.0,crossover,55290.0,12582
WA1ANAFY3L2038835,2020,Audi,Q5,used,1361.0,suv,36487.0,25499
1G1FY6S04L4109926,2020,Chevrolet,Bolt EV,used,2156.0,hatchback,33035.0,14799
1GKKNMLS1JZ174496,2018,GMC,Acadia,used,1133.0,suv,63139.0,19219
2C3CDXGJ0JH187850,2018,Dodge,Charger,used,1472.0,sedan,64413.0,34899
2FMPK3J82JBC60832,2018,Ford,Edge,used,955.0,suv,22861.0,18199
1G1ZD5ST2MF066299,2021,Chevrolet,Malibu,used,1248.0,sedan,55588.0,15299
4T1G11AK6NU019648,2022,Toyota,Camry,used,883.0,sedan,15338.0,22699
JF1ZNAA11G9707268,2016,Scion,FR-S,used,1787.0,coupe,45408.0,19869
KL8CB6SA5GC591217,2016,Chevrolet,Spark,used,1198.0,hatchback,49991.0,9899
1FMCU49329KA50630,2009,Ford,Escape Hybrid,used,966.0,suv,87761.0,7214
1GKKRSKD7EJ177838,2014,GMC,Acadia,used,1133.0,suv,65830.0,15354
5YJYGAEE9MF173919,2021,Tesla,Model Y,used,2357.0,crossover,46028.0,32999
JF1VA2S64M9804910,2021,Subaru,WRX,used,2031.0,sedan,61209.0,31018
3TMBZ5DN6MM028793,2021,Toyota,Tacoma,used,906.0,truck,28131.0,32799
5TFAX5GN4KX149441,2019,Toyota,Tacoma,used,906.0,truck,21336.0,28479
3GKALVEX3KL252222,2019,GMC,Terrain,used,1131.0,suv,51648.0,19619
1FA6P8TH2J5143810,2018,Ford,Mustang,used,969.0,coupe,76117.0,17089
1FAHP2D84JG137337,2018,Ford,Taurus,used,1000.0,sedan,84964.0,12299
1G6DN5RK4L0138569,2020,Cadillac,CT5,used,2333.0,sedan,29633.0,27799
1GBWGRFA5E1194475,2014,Chevrolet,Express,used,1204.0,passenger_cargo_van,194998.0,10199
3C6JR6AT0GG163119,2016,Ram,1500,used,1711.0,truck,103315.0,20209
5TDYZ3DC0LS072638,2020,Toyota,Sienna,used,911.0,minivan,36783.0,31910
5XYRL4LC4MG050153,2021,Kia,Sorento,used,1736.0,suv,39878.0,22799
5YFEPMAE7MP207015,2021,Toyota,Corolla,used,909.0,sedan,45126.0,16975
1N4BL4BV4LC236305,2020,Nissan,Altima,used,1511.0,sedan,87145.0,15999
4T1B11HK6JU153800,2018,Toyota,Camry,used,883.0,sedan,79169.0,17237
5XYZU3LB1HG388596,2017,Hyundai,Santa Fe Sport,used,1049.0,suv,62573.0,14046
1FA6P8TH5L5115082,2020,Ford,Mustang,used,969.0,coupe,35815.0,21949
5NPD84LF2LH565584,2020,Hyundai,Elantra,used,1058.0,sedan,41850.0,15449
5XXGT4L31LG399328,2020,Kia,Optima,used,1720.0,sedan,56716.0,14949
3FA6P0LUXKR286761,2019,Ford,Fusion Hybrid,used,959.0,sedan,40897.0,15949
5YJ3E1EA7JF040973,2018,Tesla,Model 3,used,2217.0,sedan,60468.0,22949
JNKCV64E58M103392,2008,Infiniti,G37,used,1613.0,coupe,55687.0,14949
1FMCU0F74KUC55389,2019,Ford,Escape,used,975.0,suv,58634.0,13949
JTDKARFUXK3094054,2019,Toyota,Prius,used,885.0,hatchback,57182.0,20949
ZACCJABB5HPG47515,2017,Jeep,Renegade,used,2061.0,suv,74338.0,12949
1FTEX1C58LKF03847,2020,Ford,F-150,used,957.0,truck,51473.0,27949
1C4RDHDG0MC639663,2021,Dodge,Durango,used,1419.0,suv,36238.0,28799
2GNAXHEV0J6118228,2018,Chevrolet,Equinox,used,1252.0,suv,81256.0,13989
JTDEAMDEXMJ027853,2021,Toyota,Corolla Hybrid,used,2292.0,sedan,38147.0,19699
5TDBZRBHXNS187290,2022,Toyota,Highlander,used,886.0,suv,34375.0,27799
JHMGK5H75GX043563,2016,Honda,Fit,used,869.0,hatchback,61306.0,14688
1FATP8UH3K5109314,2019,Ford,Mustang,used,969.0,convertible,,18349
5YJYGDEF6MF244584,2021,Tesla,Model Y,used,2357.0,crossover,18204.0,42299
1FA6P8CF8G5306726,2016,Ford,Mustang,used,969.0,coupe,61332.0,26645
1N4BL4BV1LC224189,2020,Nissan,Altima,used,1511.0,sedan,79055.0,14739
3GCPYCEF9LG441793,2020,Chevrolet,Silverado 1500,used,1279.0,truck,28511.0,40091
NM0LS7E78J1374869,2018,Ford,Transit Connect,used,998.0,minivan,58101.0,21469
2C3CDXCT4HH524568,2017,Dodge,Charger,used,1472.0,sedan,54331.0,24942
2T3Y1RFV3KW011564,2019,Toyota,RAV4,used,880.0,suv,57181.0,24699
WP1AA2A21GKA15777,2016,Porsche,Cayenne,used,1873.0,suv,76794.0,22499
5XXGR4A62FG515037,2015,Kia,Optima,used,1720.0,sedan,30684.0,15399
1FA6P8AM9H5203110,2017,Ford,Mustang,used,969.0,coupe,59627.0,17850
3GTU9CET2MG459267,2021,GMC,Sierra 1500,used,1145.0,truck,8243.0,45439
3KPF24AD2KE070204,2019,Kia,Forte,used,1723.0,sedan,58792.0,14089
4T1F31AK7MU548689,2021,Toyota,Camry Hybrid,used,898.0,sedan,21994.0,27235
1FTER4FHXMLD81506,2021,Ford,Ranger,used,980.0,truck,43675.0,27599
2HGFC2F52JH588045,2018,Honda,Civic,used,862.0,sedan,51365.0,17210
3GNAXHEV4NS176253,2022,Chevrolet,Equinox,used,1252.0,suv,29917.0,18699
3KPF24AD1ME370173,2021,Kia,Forte,used,1723.0,sedan,55703.0,14071
3TMCZ5AN4KM223779,2019,Toyota,Tacoma,used,906.0,truck,64568.0,35053
5YJ3E1EAXMF921509,2021,Tesla,Model 3,used,2217.0,sedan,33859.0,24899
KMHCT5AE6GU291369,2016,Hyundai,Accent,used,1061.0,hatchback,63799.0,9109
KNDPM3AC5J7389661,2018,Kia,Sportage,used,1729.0,suv,74881.0,13267
KNMAT2MT7LP528562,2020,Nissan,Rogue,used,1487.0,crossover,68516.0,14999
WDCTG4EB2HJ288288,2017,Mercedes-Benz,GLA,used,2082.0,suv,41743.0,19520
1N4AL3AP2JC287534,2018,Nissan,Altima,used,1511.0,sedan,28608.0,15932
1V2PR2CA8MC517540,2021,Volkswagen,Atlas,used,2173.0,suv,48554.0,26299
2C3CDXGJ3LH135664,2020,Dodge,Charger,used,1472.0,sedan,17001.0,48217
3FA6P0H77JR115256,2018,Ford,Fusion,used,965.0,sedan,57092.0,15899
3VV3B7AX5JM074168,2018,Volkswagen,Tiguan,used,1657.0,suv,49191.0,17199
55SWF8DBXKU307262,2019,Mercedes-Benz,C-Class,used,1018.0,sedan,35121.0,24104
5FNYF6H59HB099970,2017,Honda,Pilot,used,865.0,suv,61088.0,22480
JTHAA1D24M5112732,2021,Lexus,IS 300,used,1893.0,sedan,28831.0,29799
WVWFD7AJ3CW326763,2012,Volkswagen,Golf GTI,used,2066.0,hatchback,52584.0,13439
1G1ZD5STXLF073077,2020,Chevrolet,Malibu,used,1248.0,sedan,64523.0,16060
1V2DC2CA0MC200811,2021,Volkswagen,Atlas Cross Sport,used,2350.0,suv,29129.0,24499
2C3CDXEJ7HH597848,2017,Dodge,Charger,used,1472.0,sedan,33983.0,35799
2FMPK3J9XLBA73821,2020,Ford,Edge,used,955.0,suv,37357.0,18999
4T1BD1EB0FU048317,2015,Toyota,Avalon Hybrid,used,878.0,sedan,72946.0,19849
JF1ZNAA18G8709119,2016,Scion,FR-S,used,1787.0,coupe,53276.0,17799
JHMFE1F71NX005792,2022,Honda,Civic,used,862.0,sedan,46593.0,22919
JTHBZ1D21K5034372,2019,Lexus,IS 350,used,1885.0,sedan,62264.0,27899
1FA6P8TH5G5231016,2016,Ford,Mustang,used,969.0,coupe,55890.0,18299
1FMJK2AT1LEB00453,2020,Ford,Expedition MAX,used,2252.0,suv,59009.0,38352
1N4AA6AP9JC398153,2018,Nissan,Maxima,used,1505.0,sedan,56316.0,17599
1N4BL4BV4LC125463,2020,Nissan,Altima,used,1511.0,sedan,42790.0,15679
1N6ED1EJ9NN603828,2022,Nissan,Frontier,used,1501.0,truck,19824.0,25999
2C3CDZFJ2HH617269,2017,Dodge,Challenger,used,1440.0,coupe,66584.0,31261
2C3CDZFJ4KH505824,2019,Dodge,Challenger,used,1440.0,coupe,85216.0,26599
5NPLM4AG9MH034547,2021,Hyundai,Elantra,used,1058.0,sedan,41558.0,15599
5TFEY5F1XHX227615,2017,Toyota,Tundra,used,894.0,truck,65311.0,28737
KNMAT2MT0JP558063,2018,Nissan,Rogue,used,1487.0,crossover,30512.0,16289
WBA4B1C5XFD418363,2015,BMW,4 Series,used,1320.0,sedan,66799.0,19799
WDC0G4JB8KF481421,2019,Mercedes-Benz,GLC,used,2104.0,suv,59898.0,20246
VNKKTUD33HA081469,2017,Toyota,Yaris,used,900.0,hatchback,52502.0,13839
2HGFC2F80LH557700,2020,Honda,Civic,used,862.0,sedan,31794.0,19582
3GNKBBRA1LS712158,2020,Chevrolet,Blazer,used,1210.0,suv,29509.0,21399
5YFS4RCE6LP040179,2020,Toyota,Corolla,used,909.0,sedan,55285.0,16699
JTNB11HK5J3028972,2018,Toyota,Camry,used,883.0,sedan,62055.0,17481
JTHBE1BL7FA004765,2015,Lexus,GS 350,used,1891.0,sedan,69302.0,20799
2HGFC4B06GH306827,2016,Honda,Civic,used,862.0,coupe,61187.0,15890
3N1AB7AP8JY303993,2018,Nissan,Sentra,used,1512.0,sedan,101161.0,9219
JTHGZ1B20M5044807,2021,Lexus,IS 350,used,1885.0,sedan,19025.0,37999
1GTG5CEA3L1181032,2020,GMC,Canyon,used,1118.0,truck,31774.0,26299
1N4BL4CV0LC219757,2020,Nissan,Altima,used,1511.0,sedan,66051.0,15899
WA1BNAFY1K2126253,2019,Audi,Q5,used,1361.0,suv,31226.0,26004
1FADP5EU1HL108049,2017,Ford,C-MAX Energi,used,1004.0,wagon,69937.0,12447
2D8HN44H88R794776,2008,Dodge,Grand Caravan,used,1418.0,minivan,34507.0,8899
4T1C11AKXRU194098,2024,Toyota,Camry,used,883.0,sedan,1882.0,25799
5N1AT2MTXEC793434,2014,Nissan,Rogue,used,1487.0,crossover,102064.0,10052
JTDEAMDE1NJ039827,2022,Toyota,Corolla Hybrid,used,2292.0,sedan,46465.0,21099
1FMCU0G62LUC62543,2020,Ford,Escape,used,975.0,suv,22310.0,16899
WP1AA2A58PLB07120,2023,Porsche,Macan,used,1881.0,suv,9800.0,58999
1HGCV1F36KA121152,2019,Honda,Accord,used,856.0,sedan,35006.0,21699
2T2AZMAA4NC249094,2022,Lexus,RX 350,used,1917.0,suv,32964.0,35095
5XXG14J27MG002092,2021,Kia,K5,used,2369.0,sedan,13022.0,20032
5YFEPMAE6NP350961,2022,Toyota,Corolla,used,909.0,sedan,26855.0,18840
5YFEPMAE8MP192430,2021,Toyota,Corolla,used,909.0,sedan,62895.0,16154
5YJ3E1EA0LF739364,2020,Tesla,Model 3,used,2217.0,sedan,45746.0,26699
5YJ3E1EA3MF929791,2021,Tesla,Model 3,used,2217.0,sedan,30058.0,27299
JTDEPMAE4MJ142855,2021,Toyota,Corolla,used,909.0,sedan,63259.0,16199
WMWXU1C55H2E17937,2017,MINI,Hardtop 4 Door,used,2339.0,hatchback,39491.0,14256
WVWKP7AU9GW917329,2016,Volkswagen,e-Golf,used,2065.0,hatchback,76471.0,6799
1G1JG6SB6L4119193,2020,Chevrolet,Sonic,used,1247.0,hatchback,34531.0,12437
3KPF24AD0NE439629,2022,Kia,Forte,used,1723.0,sedan,32008.0,16999
5XXGT4L31LG392458,2020,Kia,Optima,used,1720.0,sedan,39156.0,16092
JN1BJ1BV7NW350222,2022,Nissan,Rogue Sport,used,2175.0,crossover,3979.0,21299
JTDKARFU5K3078571,2019,Toyota,Prius,used,885.0,hatchback,24322.0,23101
JTNKHMBX9K1061682,2019,Toyota,C-HR,used,2182.0,crossover,74626.0,15799
SHHFK7H4XKU400851,2019,Honda,Civic,used,862.0,hatchback,44895.0,20999
WBADW7C51BE726324,2011,BMW,3 Series,used,1325.0,convertible,58013.0,14162
1FM5K8GT0HGB22208,2017,Ford,Explorer,used,961.0,suv,69378.0,20699
1GCUYHEL5KZ302359,2019,Chevrolet,Silverado 1500,used,1279.0,truck,46717.0,41496
2HGFB6E59DH710660,2013,Honda,Civic,used,862.0,sedan,56425.0,17719
2T2AZMAA5NC226147,2022,Lexus,RX 350,used,1917.0,suv,14004.0,37199
4T1C11AK3LU931570,2020,Toyota,Camry,used,883.0,sedan,71859.0,17499
4T1DA1AB5MU006049,2021,Toyota,Avalon Hybrid,used,878.0,sedan,45569.0,30907
4T1L11AKXLU868029,2020,Toyota,Camry,used,883.0,sedan,19897.0,20749
4T1T11AKXMU437952,2021,Toyota,Camry,used,883.0,sedan,37806.0,23183
7FART6H51LE016767,2020,Honda,CR-V Hybrid,used,2352.0,suv,40031.0,26799
7SAYGDEF9NF394676,2022,Tesla,Model Y,used,2357.0,crossover,17850.0,42899
JTDKDTB33J1605986,2018,Toyota,Prius c,used,907.0,hatchback,66551.0,13619
JTDKARFU5H3539261,2017,Toyota,Prius,used,885.0,hatchback,86790.0,17099
1G1FF1R7XJ0180452,2018,Chevrolet,Camaro,used,1236.0,coupe,36016.0,31829
1V2CR2CA0JC528588,2018,Volkswagen,Atlas,used,2173.0,suv,50298.0,21599
3KPF24ADXLE244859,2020,Kia,Forte,used,1723.0,sedan,34515.0,15714
JTDEBRBE8LJ019648,2020,Toyota,Corolla Hybrid,used,2292.0,sedan,35252.0,19569
JTHBA1D2XK5097607,2019,Lexus,IS 300,used,1893.0,sedan,47163.0,24799
1C6RR7FT9FS743980,2015,Ram,1500,used,1711.0,truck,61789.0,18799
